Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Channel Islands,CHI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.8509758,81.0679024,81.284829,81.55315,81.821471,82.089792,82.358113,82.626434,82.781353,82.936272,83.091191,83.24611,83.401029,83.6204084,83.8397878,84.0591672,84.2785466,84.497926,84.808013,85.1181,85.428187,85.738274,86.048361,86.2584458,86.4685306,86.6786154,86.8887002,87.098785,87.3469268,87.5950686,87.8432104,88.0913522,88.339494,88.7617654,89.1840368,89.6063082,90.0285796,90.450851,90.7141312,90.9774114,91.2406916,91.5039718,91.767252,92.0199436,92.2726352,92.5253268,92.7780184,93.03071,93.1495542,93.2683984,93.3872426,93.5060868,93.624931,93.725129,93.825327,93.925525,94.025723,94.125921,,
Chile,CHL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,59.091698,59.768999,60.4463,61.176627,61.906954,62.637281,63.367608,64.097935,65.0754482,66.0529614,67.0304746,68.0079878,68.985501,70.0642768,71.1430526,72.2218284,73.3006042,74.37938,75.3462588,76.3131376,77.2800164,78.2468952,79.213774,79.757965,80.302156,80.846347,81.390538,81.934729,82.5056394,83.0765498,83.6474602,84.2183706,84.789281,85.1159296,85.4425782,85.7692268,86.0958754,86.422524,86.7075514,86.9925788,87.2776062,87.5626336,87.847661,88.0666284,88.2855958,88.5045632,88.7235306,88.942498,89.132558,89.322618,89.512678,89.702738,89.892798,89.9286714,89.9645448,90.0004182,90.0362916,90.072165,,
China,CHN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,36.1245156,36.1748108,36.225106,39.7704574,43.3158088,46.8611602,50.4065116,53.951863,56.0663408,58.1808186,60.2952964,62.4097742,64.524252,65.9016684,67.2790848,68.6565012,70.0339176,71.411334,72.1458272,72.8803204,73.6148136,74.3493068,75.0838,75.5313082,75.9788164,76.4263246,76.8738328,77.321341,77.5804754,77.8396098,78.0987442,78.3578786,78.617013,78.9832248,79.3494366,79.7156484,80.0818602,80.448072,80.8674596,81.2868472,81.7062348,82.1256224,82.54501,83.005911,83.466812,83.927713,84.388614,84.849515,85.3211408,85.7927666,86.2643924,86.7360182,87.207644,87.5392486,87.8708532,88.2024578,88.5340624,88.865667,,
Cote d'Ivoire,CIV,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,29.4578564,30.4283982,31.39894,32.2157052,33.0324704,33.8492356,34.6660008,35.482766,36.813323,38.14388,39.474437,40.804994,42.135551,43.1083946,44.0812382,45.0540818,46.0269254,46.999769,47.704492,48.409215,49.113938,49.818661,50.523384,50.8961786,51.2689732,51.6417678,52.0145624,52.387357,51.9357716,51.4841862,51.0326008,50.5810154,50.12943,48.9756324,47.8218348,46.6680372,45.5142396,44.360442,43.5451102,42.7297784,41.9144466,41.0991148,40.283783,40.9110732,41.5383634,42.1656536,42.7929438,43.420234,44.4003234,45.3804128,46.3605022,47.3405916,48.320681,49.2576886,50.1946962,51.1317038,52.0687114,53.005719,,
Cameroon,CMR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,35.6551314,36.2696442,36.884157,37.489138,38.094119,38.6991,39.304081,39.909062,40.6797546,41.4504472,42.2211398,42.9918324,43.762525,44.4924574,45.2223898,45.9523222,46.6822546,47.412187,47.9811296,48.5500722,49.1190148,49.6879574,50.2569,50.7178322,51.1787644,51.6396966,52.1006288,52.561561,52.1671788,51.7727966,51.3784144,50.9840322,50.58965,49.9539604,49.3182708,48.6825812,48.0468916,47.411202,47.0613594,46.7115168,46.3616742,46.0118316,45.661989,46.2030456,46.7441022,47.2851588,47.8262154,48.367272,49.3309218,50.2945716,51.2582214,52.2218712,53.185521,53.9576392,54.7297574,55.5018756,56.2739938,57.046112,,
"Congo, Dem. Rep.",COD,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,34.4903094,34.7838892,35.077469,35.4516732,35.8258774,36.2000816,36.5742858,36.94849,37.4457068,37.9429236,38.4401404,38.9373572,39.434574,39.6772382,39.9199024,40.1625666,40.4052308,40.647895,41.065298,41.482701,41.900104,42.317507,42.73491,43.0499936,43.3650772,43.6801608,43.9952444,44.310328,44.686631,45.062934,45.439237,45.81554,46.191843,46.0009238,45.8100046,45.6190854,45.4281662,45.237247,46.0664414,46.8956358,47.7248302,48.5540246,49.383219,50.4407188,51.4982186,52.5557184,53.6132182,54.670718,55.4493906,56.2280632,57.0067358,57.7854084,58.564081,59.2330428,59.9020046,60.5709664,61.2399282,61.90889,,
"Congo, Rep.",COG,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,41.1679056,42.0530628,42.93822,43.6339962,44.3297724,45.0255486,45.7213248,46.417101,46.961744,47.506387,48.05103,48.595673,49.140316,49.6172014,50.0940868,50.5709722,51.0478576,51.524743,51.8755266,52.2263102,52.5770938,52.9278774,53.278661,53.3525544,53.4264478,53.5003412,53.5742346,53.648128,52.8183032,51.9884784,51.1586536,50.3288288,49.499004,48.3802874,47.2615708,46.1428542,45.0241376,43.905421,44.0895996,44.2737782,44.4579568,44.6421354,44.826314,46.5212932,48.2162724,49.9112516,51.6062308,53.30121,54.665933,56.030656,57.395379,58.760102,60.124825,61.1139882,62.1031514,63.0923146,64.0814778,65.070641,,
Colombia,COL,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,58.3324776,59.0615388,59.7906,60.4289692,61.0673384,61.7057076,62.3440768,62.982446,63.708801,64.435156,65.161511,65.887866,66.614221,67.3719878,68.1297546,68.8875214,69.6452882,70.403055,71.308489,72.213923,73.119357,74.024791,74.930225,75.5058038,76.0813826,76.6569614,77.2325402,77.808119,78.1748144,78.5415098,78.9082052,79.2749006,79.641596,80.0459258,80.4502556,80.8545854,81.2589152,81.663245,82.0016428,82.3400406,82.6784384,83.0168362,83.355234,83.6214238,83.8876136,84.1538034,84.4199932,84.686183,84.9078444,85.1295058,85.3511672,85.5728286,85.79449,85.9984866,86.2024832,86.4064798,86.6104764,86.814473,,
Comoros,COM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,33.7883796,34.3331458,34.877912,35.4349124,35.9919128,36.5489132,37.1059136,37.662914,38.3984142,39.1339144,39.8694146,40.6049148,41.340415,41.962227,42.584039,43.205851,43.827663,44.449475,45.3520338,46.2545926,47.1571514,48.0597102,48.962269,49.8550776,50.7478862,51.6406948,52.5335034,53.426312,54.2006296,54.9749472,55.7492648,56.5235824,57.2979,57.7545696,58.2112392,58.6679088,59.1245784,59.581248,59.703836,59.826424,59.949012,60.0716,60.194188,60.6007694,61.0073508,61.4139322,61.8205136,62.227095,62.8698146,63.5125342,64.1552538,64.7979734,65.440693,65.850395,66.260097,66.669799,67.079501,67.489203,,
Cabo Verde,CPV,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,43.732506,43.942707,44.152908,45.0315302,45.9101524,46.7887746,47.6673968,48.546019,49.4205206,50.2950222,51.1695238,52.0440254,52.918527,54.5920538,56.2655806,57.9391074,59.6126342,61.286161,61.887,62.487839,63.088678,63.689517,64.290356,64.8628976,65.4354392,66.0079808,66.5805224,67.153064,67.6956014,68.2381388,68.7806762,69.3232136,69.865751,70.6249412,71.3841314,72.1433216,72.9025118,73.661702,74.9973236,76.3329452,77.6685668,79.0041884,80.33981,80.7156884,81.0915668,81.4674452,81.8433236,82.219202,82.454704,82.690206,82.925708,83.16121,83.396712,83.660124,83.923536,84.186948,84.45036,84.713772,,
Costa Rica,CRI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,63.4334474,64.6384362,65.843425,66.7826858,67.7219466,68.6612074,69.6004682,70.539729,71.4329326,72.3261362,73.2193398,74.1125434,75.005747,75.8413312,76.6769154,77.5124996,78.3480838,79.183668,79.950212,80.716756,81.4833,82.249844,83.016388,83.4048824,83.7933768,84.1818712,84.5703656,84.95886,85.1823686,85.4058772,85.6293858,85.8528944,86.076403,86.295258,86.514113,86.732968,86.951823,87.170678,87.3402068,87.5097356,87.6792644,87.8487932,88.018322,88.1373068,88.2562916,88.3752764,88.4942612,88.613246,88.7676436,88.9220412,89.0764388,89.2308364,89.385234,89.5576804,89.7301268,89.9025732,90.0750196,90.247466,,
Caribbean small states,CSS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,65.62701633,66.19881976,66.77215798,67.24384485,67.71475737,68.18270485,68.64598583,69.10354888,69.48051679,69.86025343,70.24599369,70.64473073,71.05193435,71.47248008,71.89752227,72.32344523,72.74637232,73.16493302,73.53353549,73.89983366,74.26700122,74.64526192,75.02974865,75.31513077,75.60322034,75.8898917,76.16965038,76.44713779,76.69220293,76.93403106,77.17296744,77.41110587,77.64719597,77.68382696,77.72236326,77.76359229,77.80536798,77.84795414,78.03391305,78.22449006,78.41886739,78.61764867,78.81966701,79.14674437,79.46801481,79.78268597,80.08455816,80.38161719,80.48254018,80.58506153,80.68989588,80.79807462,80.90766126,81.06177982,81.21636013,81.37097606,81.52582303,81.6805799,,
Cuba,CUB,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,69.6443352,70.5041746,71.364014,72.2465678,73.1291216,74.0116754,74.8942292,75.776783,76.3834484,76.9901138,77.5967792,78.2034446,78.81011,79.185175,79.56024,79.935305,80.31037,80.685435,80.9808892,81.2763434,81.5717976,81.8672518,82.162706,82.3038438,82.4449816,82.5861194,82.7272572,82.868395,82.8904756,82.9125562,82.9346368,82.9567174,82.978798,83.416371,83.853944,84.291517,84.72909,85.166663,85.406414,85.646165,85.885916,86.125667,86.365418,86.521177,86.676936,86.832695,86.988454,87.144213,87.205213,87.266213,87.327213,87.388213,87.449213,87.4989954,87.5487778,87.5985602,87.6483426,87.698125,,
Curacao,CUW,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,68.3594428,69.2509824,70.142522,70.734253,71.325984,71.917715,72.509446,73.101177,73.8812766,74.6613762,75.4414758,76.2215754,77.001675,77.946691,78.891707,79.836723,80.781739,81.726755,82.1423626,82.5579702,82.9735778,83.3891854,83.804793,84.0349636,84.2651342,84.4953048,84.7254754,84.955646,85.0246182,85.0935904,85.1625626,85.2315348,85.300507,85.3218804,85.3432538,85.3646272,85.3860006,85.407374,85.5590362,85.7106984,85.8623606,86.0140228,86.165685,86.367444,86.569203,86.770962,86.972721,87.17448,87.4373036,87.7001272,87.9629508,88.2257744,88.488598,88.6259942,88.7633904,88.9007866,89.0381828,89.175579,,
Cayman Islands,CYM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.1388706,80.6117838,81.084697,81.4906456,81.8965942,82.3025428,82.7084914,83.11444,83.464568,83.814696,84.164824,84.514952,84.86508,85.1680744,85.4710688,85.7740632,86.0770576,86.380052,86.6441518,86.9082516,87.1723514,87.4364512,87.700551,87.9313584,88.1621658,88.3929732,88.6237806,88.854588,89.058036,89.261484,89.464932,89.66838,89.871828,90.0513574,90.2308868,90.4104162,90.5899456,90.769475,90.9293312,91.0891874,91.2490436,91.4088998,91.568756,91.7110956,91.8534352,91.9957748,92.1381144,92.280454,92.4841226,92.6877912,92.8914598,93.0951284,93.298797,93.3945096,93.4902222,93.5859348,93.6816474,93.77736,,
Czech Republic,CZE,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,80.5069228,80.8726544,81.238386,81.2415316,81.2446772,81.2478228,81.2509684,81.254114,81.2827216,81.3113292,81.3399368,81.3685444,81.397152,81.5787226,81.7602932,81.9418638,82.1234344,82.305005,82.3215722,82.3381394,82.3547066,82.3712738,82.387841,82.6090052,82.8301694,83.0513336,83.2724978,83.493662,83.7534284,84.0131948,84.2729612,84.5327276,84.792494,85.1981324,85.6037708,86.0094092,86.4150476,86.820686,87.0823342,87.3439824,87.6056306,87.8672788,88.128927,88.3720372,88.6151474,88.8582576,89.1013678,89.344478,89.5829966,89.8215152,90.0600338,90.2985524,90.537071,90.6532024,90.7693338,90.8854652,91.0015966,91.117728,,
Germany,DEU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.3632298,79.7003014,80.037373,80.2446774,80.4519818,80.6592862,80.8665906,81.073895,81.2678064,81.4617178,81.6556292,81.8495406,82.043452,82.3696726,82.6958932,83.0221138,83.3483344,83.674555,84.0027646,84.3309742,84.6591838,84.9873934,85.315603,85.6370658,85.9585286,86.2799914,86.6014542,86.922917,87.1355906,87.3482642,87.5609378,87.7736114,87.986285,88.2654462,88.5446074,88.8237686,89.1029298,89.382091,89.5927986,89.8035062,90.0142138,90.2249214,90.435629,90.5679772,90.7003254,90.8326736,90.9650218,91.09737,91.176483,91.255596,91.334709,91.413822,91.492935,91.6233514,91.7537678,91.8841842,92.0146006,92.145017,,
Djibouti,DJI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,38.6959588,39.3128854,39.929812,40.533346,41.13688,41.740414,42.343948,42.947482,43.9934454,45.0394088,46.0853722,47.1313356,48.177299,48.6539698,49.1306406,49.6073114,50.0839822,50.560653,51.1818492,51.8030454,52.4242416,53.0454378,53.666634,54.0886676,54.5107012,54.9327348,55.3547684,55.776802,56.0280844,56.2793668,56.5306492,56.7819316,57.033214,56.8429638,56.6527136,56.4624634,56.2722132,56.081963,55.9650408,55.8481186,55.7311964,55.6142742,55.497352,56.1334068,56.7694616,57.4055164,58.0415712,58.677626,59.5746006,60.4715752,61.3685498,62.2655244,63.162499,64.849553,66.536607,68.223661,69.910715,71.597769,,
Dominica,DMA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,82.024836,82.268749,82.512662,82.6024352,82.6922084,82.7819816,82.8717548,82.961528,83.0656182,83.1697084,83.2737986,83.3778888,83.481979,83.5906782,83.6993774,83.8080766,83.9167758,84.025475,83.9767238,83.9279726,83.8792214,83.8304702,83.781719,83.7615646,83.7414102,83.7212558,83.7011014,83.680947,83.8318456,83.9827442,84.1336428,84.2845414,84.43544,84.7118042,84.9881684,85.2645326,85.5408968,85.817261,86.2068306,86.5964002,86.9859698,87.3755394,87.765109,88.0201276,88.2751462,88.5301648,88.7851834,89.040202,89.3510794,89.6619568,89.9728342,90.2837116,90.594589,90.6957992,90.7970094,90.8982196,90.9994298,91.10064,,
Dominican Republic,DOM,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,51.0294614,52.0301282,53.030795,53.9283996,54.8260042,55.7236088,56.6212134,57.518818,58.2960842,59.0733504,59.8506166,60.6278828,61.405149,61.9759808,62.5468126,63.1176444,63.6884762,64.259308,64.7715598,65.2838116,65.7960634,66.3083152,66.820567,67.448474,68.076381,68.704288,69.332195,69.960102,70.5696088,71.1791156,71.7886224,72.3981292,73.007636,73.3930356,73.7784352,74.1638348,74.5492344,74.934634,75.3121564,75.6896788,76.0672012,76.4447236,76.822246,77.176527,77.530808,77.885089,78.23937,78.593651,78.8734088,79.1531666,79.4329244,79.7126822,79.99244,80.2604,80.52836,80.79632,81.06428,81.33224,,
Algeria,DZA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,42.9376186,43.5337458,44.129873,44.7068728,45.2838726,45.8608724,46.4378722,47.014872,47.5492956,48.0837192,48.6181428,49.1525664,49.68699,50.6601326,51.6332752,52.6064178,53.5795604,54.552703,56.6961312,58.8395594,60.9829876,63.1264158,65.269844,66.5605502,67.8512564,69.1419626,70.4326688,71.723375,72.2396994,72.7560238,73.2723482,73.7886726,74.304997,74.8161054,75.3272138,75.8383222,76.3494306,76.860539,77.4494954,78.0384518,78.6274082,79.2163646,79.805321,80.4139128,81.0225046,81.6310964,82.2396882,82.84828,83.1694998,83.4907196,83.8119394,84.1331592,84.454379,84.7293842,85.0043894,85.2793946,85.5543998,85.829405,,
East Asia & Pacific (excluding high income),EAP,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,39.84573675,40.18687711,40.49862616,43.29184584,46.07943536,48.85841895,51.64245216,54.42633787,56.09874159,57.77341779,59.44829325,61.12240216,62.79007707,63.99902661,65.20669868,66.41402693,67.6297875,68.84639951,69.61078858,70.37412678,71.13391077,71.89477794,72.65584254,73.157521,73.65468226,74.14986171,74.64582395,75.13952839,75.47076345,75.80115999,76.13261648,76.45709867,76.78766366,77.11460259,77.43998374,77.76126097,78.09320087,78.41649618,78.78508388,79.15649156,79.53501412,79.91597944,80.30448852,80.76920802,81.23144946,81.68802878,82.13889663,82.58556075,83.03618909,83.48427969,83.93074513,84.37286304,84.8141591,85.12669918,85.43741239,85.74584556,86.05482764,86.36153603,,
Early-demographic dividend,EAR,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,37.74034588,38.60920752,39.48125369,40.40832704,41.32959574,42.24338594,43.16031663,44.07117175,44.99089471,45.90868321,46.82630769,47.74789458,48.66813647,49.6389618,50.60642273,51.57161624,52.54435888,53.51576814,54.29352228,55.06981445,55.84495341,56.62608554,57.40624635,58.02889549,58.6483041,59.26479712,59.88484332,60.49925777,61.20280117,61.90470624,62.61823842,63.33034046,64.04424551,64.66143782,65.27131957,65.87396632,66.48142847,67.08309915,67.51613841,67.94871955,68.38251099,68.82252416,69.26280011,69.80668257,70.35013217,70.89304221,71.43869747,71.98402509,72.63350098,73.27993394,73.92265296,74.56552408,75.20503201,75.5854593,75.96512443,76.34501501,76.72496188,77.10619009,,
East Asia & Pacific,EAS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,45.01105804,45.60494421,46.08648275,48.55814795,51.01167609,53.43517787,55.85464728,58.26138204,59.70703063,61.19503989,62.66379158,64.14567952,65.62166625,66.6978141,67.7971733,68.89201397,69.97646582,71.07264416,71.76525682,72.45669934,73.14314007,73.83325652,74.52032261,74.97903881,75.43799541,75.89941903,76.36552483,76.83222779,77.14253251,77.45323339,77.76281763,78.0730462,78.38289008,78.68039091,78.9794461,79.27860854,79.58141343,79.88105865,80.22493237,80.56856605,80.91566037,81.26896003,81.62469323,82.035922,82.44694874,82.85633354,83.26564525,83.67379066,84.08242429,84.48825253,84.89251172,85.29321354,85.693955,85.98277511,86.27106454,86.55835671,86.84732665,87.13465813,,
Europe & Central Asia (excluding high income),ECA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,72.28749915,73.12458904,73.97233324,74.34511705,74.71273866,75.07071323,75.42621795,75.77367117,75.9458398,76.12004211,76.29874157,76.4889875,76.68062488,76.66710346,76.65490288,76.64398302,76.63726414,76.63330035,76.71012014,76.79135656,76.87901432,76.97366686,77.07297611,77.41441424,77.75699943,78.09930551,78.44363951,78.78843091,78.52946032,78.27648479,78.02772198,77.78688115,77.5547616,77.4991364,77.44901017,77.40094101,77.35712152,77.3176444,77.4199147,77.52441612,77.63151515,77.74004969,77.85436101,78.30361942,78.75272833,79.20062511,79.65090523,80.09607818,80.71690096,81.33796743,81.96111609,82.58673506,83.21602055,83.59366035,83.97222216,84.35087866,84.73190509,85.11336647,,
Europe & Central Asia,ECS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,76.37218664,76.9830464,77.59975617,77.91176677,78.22003931,78.52292282,78.8247489,79.12087502,79.32215872,79.52420888,79.7273535,79.93508377,80.14624569,80.29625266,80.44665243,80.59737118,80.75199113,80.90806438,81.07995855,81.25619383,81.43732275,81.61989759,81.80591743,82.08777272,82.36757802,82.64585074,82.92466055,83.20241651,83.19167987,83.18571299,83.18468629,83.19265814,83.20450289,83.31351002,83.42315522,83.5298332,83.62960915,83.72867008,83.87171791,84.01664661,84.16300854,84.32348828,84.4909376,84.77959714,85.06637846,85.35091295,85.63650049,85.92060484,86.28052336,86.63530927,86.99095122,87.34345414,87.70688075,87.94057751,88.17674476,88.41288257,88.65453134,88.89595768,,
Ecuador,ECU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,52.1477346,53.0322378,53.916741,54.6567516,55.3967622,56.1367728,56.8767834,57.616794,58.4543868,59.2919796,60.1295724,60.9671652,61.804758,62.6452902,63.4858224,64.3263546,65.1668868,66.007419,66.8398668,67.6723146,68.5047624,69.3372102,70.169658,70.9865852,71.8035124,72.6204396,73.4373668,74.254294,74.880296,75.506298,76.1323,76.758302,77.384304,77.7946756,78.2050472,78.6154188,79.0257904,79.436162,79.8551344,80.2741068,80.6930792,81.1120516,81.531024,81.7983706,82.0657172,82.3330638,82.6004104,82.867757,83.0968782,83.3259994,83.5551206,83.7842418,84.013363,84.3203596,84.6273562,84.9343528,85.2413494,85.548346,,
"Egypt, Arab Rep.",EGY,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,50.9977792,51.7492386,52.500698,53.1269228,53.7531476,54.3793724,55.0055972,55.631822,56.0191974,56.4065728,56.7939482,57.1813236,57.568699,58.4843494,59.3999998,60.3156502,61.2313006,62.146951,62.9062006,63.6654502,64.4246998,65.1839494,65.943199,66.8010524,67.6589058,68.5167592,69.3746126,70.232466,70.688585,71.144704,71.600823,72.056942,72.513061,73.096324,73.679587,74.26285,74.846113,75.429376,75.6789228,75.9284696,76.1780164,76.4275632,76.67711,76.8862474,77.0953848,77.3045222,77.5136596,77.722797,78.0385198,78.3542426,78.6699654,78.9856882,79.301411,79.649061,79.996711,80.344361,80.692011,81.039661,,
Euro area,EMU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.22152226,79.6889762,80.15857024,80.45006296,80.74236353,81.03485691,81.32698232,81.61829514,81.91191481,82.20542083,82.50001163,82.79393908,83.08615117,83.45251699,83.8183409,84.18326802,84.54851806,84.91542592,85.23457076,85.55297437,85.87030316,86.18790351,86.50506237,86.77903403,87.05377668,87.32914654,87.60424976,87.87935378,88.07840813,88.27678599,88.475237,88.6757276,88.87766621,89.09784108,89.31736585,89.53596634,89.75347661,89.97063259,90.15936594,90.34678257,90.53389187,90.72284307,90.91288746,91.06214544,91.2121534,91.36227009,91.51237764,91.66298355,91.78047064,91.89643471,92.01190871,92.12891513,92.24144201,92.35909608,92.47605357,92.59072328,92.70629266,92.82373208,,
Eritrea,ERI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,31.3602986,32.2936288,33.226959,33.7888014,34.3506438,34.9124862,35.4743286,36.036171,36.5159224,36.9956738,37.4754252,37.9551766,38.434928,38.8430688,39.2512096,39.6593504,40.0674912,40.475632,40.7991886,41.1227452,41.4463018,41.7698584,42.093415,42.3865234,42.6796318,42.9727402,43.2658486,43.558957,44.1164562,44.6739554,45.2314546,45.7889538,46.346453,47.04018,47.733907,48.427634,49.121361,49.815088,50.5023856,51.1896832,51.8769808,52.5642784,53.251576,54.3590424,55.4665088,56.5739752,57.6814416,58.788908,59.7658532,60.7427984,61.7197436,62.6966888,63.673634,64.5095528,65.3454716,66.1813904,67.0173092,67.853228,,
Spain,ESP,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.3716738,79.0418814,79.712089,80.1967024,80.6813158,81.1659292,81.6505426,82.135156,82.539787,82.944418,83.349049,83.75368,84.158311,84.652176,85.146041,85.639906,86.133771,86.627636,87.0615536,87.4954712,87.9293888,88.3633064,88.797224,88.998361,89.199498,89.400635,89.601772,89.802909,89.9877618,90.1726146,90.3574674,90.5423202,90.727173,90.9539736,91.1807742,91.4075748,91.6343754,91.861176,92.0167256,92.1722752,92.3278248,92.4833744,92.638924,92.769315,92.899706,93.030097,93.160488,93.290879,93.3821442,93.4734094,93.5646746,93.6559398,93.747205,93.863064,93.978923,94.094782,94.210641,94.3265,,
Estonia,EST,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,79.0857784,79.8113352,80.536892,80.841679,81.146466,81.451253,81.75604,82.060827,82.0832918,82.1057566,82.1282214,82.1506862,82.173151,82.0475278,81.9219046,81.7962814,81.6706582,81.545035,81.4392748,81.3335146,81.2277544,81.1219942,81.016234,81.1902804,81.3643268,81.5383732,81.7124196,81.886466,81.5005498,81.1146336,80.7287174,80.3428012,79.956885,80.1937222,80.4305594,80.6673966,80.9042338,81.141071,81.628477,82.115883,82.603289,83.090695,83.578101,84.107669,84.637237,85.166805,85.696373,86.225941,86.8540704,87.4821998,88.1103292,88.7384586,89.366588,89.643494,89.9204,90.197306,90.474212,90.751118,,
Ethiopia,ETH,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,31.359828,32.293616,33.227404,33.7892564,34.3511088,34.9129612,35.4748136,36.036666,36.4125714,36.7884768,37.1643822,37.5402876,37.916193,38.1240514,38.3319098,38.5397682,38.7476266,38.955485,38.7305032,38.5055214,38.2805396,38.0555578,37.830576,38.5660224,39.3014688,40.0369152,40.7723616,41.507808,41.9729888,42.4381696,42.9033504,43.3685312,43.833712,44.2311128,44.6285136,45.0259144,45.4233152,45.820716,46.344989,46.869262,47.393535,47.917808,48.442081,50.3589882,52.2758954,54.1928026,56.1097098,58.026617,59.745953,61.465289,63.184625,64.903961,66.623297,67.3747876,68.1262782,68.8777688,69.6292594,70.38075,,
European Union,EUU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,78.90045218,79.41752082,79.93655367,80.2052476,80.47428329,80.74426364,81.01205663,81.27853917,81.52855769,81.77943597,82.0309676,82.28478414,82.53654876,82.82087437,83.10554559,83.39063065,83.67635334,83.96603472,84.21988425,84.47417248,84.72680207,84.97923737,85.22943517,85.45307756,85.67690604,85.90178304,86.12556712,86.35128668,86.55331362,86.75708132,86.96040924,87.16791949,87.37397819,87.60259388,87.82967564,88.05766716,88.28517965,88.51390009,88.73731621,88.9595245,89.18321455,89.41336706,89.64496788,89.81789198,89.99074226,90.16390397,90.33712148,90.51377469,90.67998598,90.84195758,91.00344917,91.16294206,91.32239819,91.44685585,91.57113607,91.69413691,91.81792992,91.94230263,,
