Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,20/12/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guatemala,GTM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.70639038,,,,,,,,75.41558,,,,,,,,,,84.84873,82.72068,86.75616,,,,,
Guam,GUM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,96.38265991,,,,,,,,,,99.41710663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.43656,,,,,86.31438,,,,,
High income,HIC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.78523,,,,,,83.74603,,,84.78901,85.34128,85.6962,85.66837,87.39595,87.92208,89.04894,,87.13764,
Heavily indebted poor countries (HIPC),HPC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,55.50241089,56.0230217,56.22512054,56.78102112,57.17298889,57.29959869,57.58811188,57.89934158,58.41719055,58.16843033,58.46892166,59.12228012,59.85789108,60.61011887,61.21733856,61.82968903,63.16218948,63.75878906,65.84368896,64.62982178,63.47048187,64.45361328,63.95817947,64.64965057,64.7001,66.32759,67.64735,67.67048,68.3563,68.63896,69.09825,69.68437,69.98758,
Croatia,HRV,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.75705719,,,,,,,,,,99.32059,,,,,,,,,,99.62971,,,,,,,,
Haiti,HTI,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,37.12974167,,,,,,,,,,,,,,,,,,,,,63.09002,,,53.35505,,,,,,,,,,65.27765,,,
Hungary,HUN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,99.30319214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.16,,,,,
IBRD only,IBD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,72.74024963,72.85272217,73.15129852,73.77478027,74.38910675,74.75071716,75.38452148,76.06643677,76.69525146,77.30877686,77.86724091,78.396492,79.09616852,80.92523956,81.37973785,81.51351166,82.11003876,82.62635803,83.00231934,83.35904694,83.73412323,84.10974121,85.87229919,87.48500824,87.73516083,88.10713196,88.23989105,88.53382111,89.0848465,89.42218018,89.66040802,89.51757813,90.28092957,90.51654053,90.73963165,90.84948,91.07658,91.33262,91.48322,91.73222,91.96312,92.01953,92.11305,92.28275,
IDA & IBRD total,IBT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,69.68591309,69.7906189,70.08435822,70.64560699,71.19523621,71.54045105,72.08673096,72.71079254,73.28019714,73.84358978,74.36000824,74.84401703,75.4986496,77.1696167,77.62757874,77.81143951,78.2943573,78.90693665,79.36802673,79.74349976,80.08470154,80.45279694,81.97966766,83.4954834,83.77880859,83.9747467,84.1439209,84.54187012,85.11556244,85.62001801,85.67739105,85.48300934,85.87846375,86.25995636,86.53753662,86.62094,86.72547,87.09609,87.2265,87.49015,87.78205,88.03964,88.17364,88.32628,
IDA total,IDA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,55.38779068,55.7188797,55.98746109,56.29700089,56.60057831,56.85546112,57.28200912,58.1524086,58.6278801,59.06541061,59.15568924,60.4295311,61.49391937,62.155159,62.5408783,63.00186157,63.58280182,64.84203339,65.46885681,65.02484131,65.52760315,66.54154205,67.35253906,68.74707794,68.17346954,67.92131042,66.92160034,68.14679718,68.87420654,69.06563,68.88225,69.94,70.21101,70.76138,71.52583,72.78624,73.30016,73.61888,
IDA blend,IDB,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,58.31232071,58.36785889,58.77703857,59.08243179,59.35618973,59.62677002,59.88949966,60.43867111,60.98435974,61.43373108,61.95729065,62.21768188,65.00884247,67.49002075,68.14955139,68.78690338,69.44474792,70.03408051,70.75508118,71.20084381,68.82736206,69.65087891,70.1450882,71.48739624,72.66046906,71.93083954,72.31780243,71.37776947,71.1844101,72.27696228,72.52365,72.02167,73.74691,73.4995,73.89786,74.37452,74.85793,75.49243,75.69121,
Indonesia,IDN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,77.47499847,,,,,,,,,,88.02452087,,,,,,,,,,,,,,94.03508,,95.15854,,95.38319,95.64701,,95.59109,,,96.79101,97.10652,97.17444,,97.33134,
IDA only,IDX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,53.8094902,54.09920883,54.34828949,54.67678833,54.99784851,55.24856186,55.61016846,56.65254974,57.14184189,57.53380966,57.53878021,58.01897812,58.3471489,59.0177002,59.27864838,59.63523102,60.20872116,61.74597931,62.46435165,63.03001022,63.36495972,64.65234375,65.18566895,66.69654083,66.20420074,65.61459351,64.58029175,66.54836273,67.08087158,67.24059,67.22465,67.92919,68.47368,69.10456,70.02179,71.69407,72.14637,72.53029,
Isle of Man,IMN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,54.84101868,,,,,,,,,,61.64191818,,,,,,,,,,73.41186,,,,,75.1919,,,,,78.87723,,,,,,,82.36671,
Not classified,INX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,48.18333054,,,,,,,,,,63.09954834,,,,,74.27448273,,,,,79.87161255,,,,,,83.5,,,88.01032,87.27219,,88.17703,,,,88.87982,89.54248,89.63542,,90.35241,,,
Iraq,IRQ,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.08741,,,,,,,,,,,,,53.00728,,,,,56.24399,
Iceland,ISL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,94.96340179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,97.46465302,,,,,,,,,,,,,,,,,,,,98.82369,,,,,,,,,,99.14101,,,,,,,99.35345,
Jamaica,JAM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.08184052,,,,,,,,,,,,,,,83.44,,,,,
Jordan,JOR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,80.48261261,,,,,,,,,,,,,,,,,,,,,,,,95.0845,,95.17645,,95.49455,,,95.76724,97.74836,98.44456,,,,,,98.61421,
Japan,JPN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.07195282,,,,,,,,,,99.76329803,,,,,,,,,,99.78625,99.82968,,,,,,,,,
Kenya,KEN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.49466,,,,,,,78.07915,,,,,,,83.77803,,,,84.98883,
Kyrgyz Republic,KGZ,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.30670929,,,,,,,,,,99.51879,,,,,,,,,99.67701,
Cambodia,KHM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.48217773,,,,,,84.68001,,,,85.08267,82.7524,,,,,84.81415,86.53244,,,,
Kiribati,KIR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,68.02863312,,,,,72.78765106,,,,,78.19730377,,,,,,,,,,81.12094879,,,,,,,,,,94.44604,94.52522,94.79458,95.01588,,95.54531,,95.83972,96.35419,,96.39225,,96.69714,96.66646,
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,79.85447693,79.87050629,80.16020966,80.49295807,80.8367691,81.13465881,81.30529022,81.66880035,81.94802094,82.24667358,82.5135498,82.76921844,83.0105896,83.3429184,83.67357635,83.98391724,84.18533325,84.82314301,85.48552704,86.1548996,86.80283356,87.46970367,87.77333832,88.07675934,88.51895905,88.79853821,88.98709869,89.17294312,89.22828674,90.05547333,90.00054932,90.49034119,90.5515976,91.04753876,91.31941986,91.64546204,91.45419,92.14915,92.28899,92.34023,92.79498,93.02288,93.54364,93.68019,93.81777,
Lao PDR,LAO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.48625183,,,,,81.36018,77.00606,,,,82.45175,,,,,,67.35858,,,,89.96128,,,,
Lebanon,LBN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.37894,,94.27195,,,,,,,,,96.85466,
Liberia,LBR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,44.87931824,,,,,,,,,,,,,,,,,,,,,,,60.77481,,,,,,,,,,62.69656,,
Libya,LBY,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,76.99263,,,,,,,,,,87.72000122,,,,,,,,,,93.85,,,,,,,,,,,,,,,
St. Lucia,LCA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,81.56755829,81.58257294,81.84767914,82.14916229,82.46941376,82.7490921,82.91339111,83.25363922,83.50720215,83.79103851,84.04223633,84.28327179,84.51113892,84.80127716,85.16792297,85.4886322,85.67778778,86.23763275,86.81098938,87.40006256,87.96923065,88.55445862,88.82404327,89.09915924,89.50375366,89.74285126,89.91163635,90.08187866,90.13417816,90.85752869,90.81794739,91.25396729,91.40818024,91.83043671,92.07759857,92.45600128,92.25771,92.86229,92.98555,93.009,93.41115,93.62804,94.09442,94.19046,94.30852,
Least developed countries: UN classification,LDC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,52.65333939,52.9262886,53.17161179,53.48114014,53.78052139,54.00246811,54.34543991,55.39421844,55.91738892,56.2968483,56.25941849,56.75389862,57.0819397,57.78469086,58.33884811,58.68114853,59.25691986,60.85177994,61.62911987,61.80633163,62.1013298,63.35251999,63.99243164,65.61486053,65.02194977,64.31469727,62.94052124,65.0304184,65.9274826,66.00942,65.95661,66.74483,67.33144,68.05337,69.05741,70.87089,71.35938,71.79852,
Low income,LIC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,56.45106888,56.77030182,57.27664185,57.90737152,58.47961044,58.95085144,59.06531906,59.47687912,59.78282166,60.26008987,60.52861023,60.81645966,61.4513092,62.11795044,62.59857941,62.71844864,63.04972076,64.47380066,64.84078217,66.86321259,65.70677185,65.68068695,66.38194275,65.82733917,66.89864349,66.75691,68.08627,69.3349,69.21175,69.86379,70.01579,70.35654,70.85456,71.1114,
Liechtenstein,LIE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,91.3483963,,,,,,,,,,,,,,,,,,,,92.2702,,,,,92.71365,,92.24393,,92.57847,,,,,,93.45589,92.98055,,
Lower middle income,LMC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,60.77312088,60.88653946,61.35520935,61.81164932,62.25963974,62.20640182,62.68859863,63.48852921,63.83766937,64.27259827,64.70549774,65.14823914,65.96137238,66.94493866,67.46141052,67.91932678,68.12698364,69.2151413,69.9745636,70.53163147,71.03910065,71.59317017,72.0917511,75.41133881,75.87423706,76.01947784,76.32855988,76.98246765,77.82665253,78.36968994,78.54055023,78.05622101,78.34712982,79.28323364,79.81704712,80.16374,80.06617,80.70751,81.11414,81.54269,82.18893,82.66775,83.06664,83.38948,
Low & middle income,LMY,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,69.31799316,69.42254639,69.71913147,70.28646851,70.84210968,71.1905365,71.74272156,72.37503815,72.95052338,73.52040863,74.04264832,74.53211212,75.19606781,76.88735199,77.34706116,77.5322113,78.02433014,78.64842224,79.11737061,79.4992218,79.84612274,80.22073364,81.76934814,83.30596924,83.5947876,83.79447937,83.96640015,84.37220764,84.9553833,85.46746063,85.52625275,85.32045746,85.72354889,86.10881805,86.38262939,86.4713,86.57927,86.9561,87.09151,87.35938,87.65444,87.91525,88.05433,88.21015,
Lesotho,LSO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.99578,,,,,,,,,65.52196,,,,,67.74747,,,,,
Late-demographic dividend,LTE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,79.70194244,79.76737976,80.44525909,81.11981201,81.75647736,82.41545868,82.92034149,83.6710434,84.26938629,84.84230804,85.4037323,85.91860962,88.37838745,88.73441315,88.45436096,89.38813019,89.68608856,89.98097229,90.25132751,90.54380798,90.83650208,93.67281342,93.87049866,94.06192017,94.35253906,94.47087097,94.67588043,94.95034027,95.23142242,95.43868256,95.5807724,96.16280365,96.29708099,96.4391098,96.41892,96.77416,96.90437,96.95992,97.04642,97.1583,97.29315,97.37784,97.45938,
Lithuania,LTU,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.20681,,,,,,,,,,,,99.64315,,,,,,,,,,99.79419,,,,,,,,
Luxembourg,LUX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7543335,,,,,,,,,,,99.79334,,,,,,,,,,,99.8811,,,,,,,,
"Macao SAR, China",MAC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,92.80967712,,,,,,,,,,,,,,,,,,,,95.27621,,,,,96.46999,,,,,97.75129,,,,,98.18592,,,
St. Martin (French part),MAF,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,43.7143898,,,,,,,,,,,,55.15517044,,,,,,,,,,65.70676,,,,68.36586,68.91762,,76.07358,80.38336,,,,,,83.30135,
Monaco,MCO,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.61405182,,,,,,,,,,,97.97762,,,,,,,,,,,,99.37359,,99.60201,,,,,
Madagascar,MDG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.53832,,,,,,,,,67.41731,,,75.02887,,,,,,77.27514,
Maldives,MDV,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,82.40484619,,,,,,,,92.11401367,,,,,95.89713287,,,,,96.21227264,,,,,,,,,,,98.36569,,,,,,,,98.52034,,97.29893,,,
Middle East & North Africa,MEA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,57.89981079,58.35435867,58.56486893,59.3441391,59.94152069,60.5434494,61.21603012,61.81459045,62.46712875,62.87791824,63.67044067,64.53312683,65.24559021,65.98478699,66.93418884,67.76064301,69.80400848,70.76451111,71.60298157,72.75778961,73.38665771,74.51695251,75.34880066,76.26834869,77.24636078,78.04118347,78.75807953,79.70249939,80.04080963,83.39710236,83.93492889,84.16596222,82.4838562,83.08914185,83.5105896,83.15991211,83.63441,84.29386,84.89687,85.24426,85.54621,85.97467,84.38929,84.8192,85.0673,
Mexico,MEX,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,86.24265289,,,,,,,,,,90.34739685,,,,,,,,,,92.55937,,91.9978,,92.44961,93.19041,93.9012,94.44151,94.59216,94.91657,94.38394,94.78277,95.39163,95.11211,95.62047,95.54933,95.84482,95.87237,96.2329,
Marshall Islands,MHL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.32509,,,,,,,,
Middle income,MIC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,70.4750824,70.57579041,70.87449646,71.46343994,72.04418182,72.38955688,72.96588898,73.61837769,74.20928192,74.79103088,75.32112122,75.8229599,76.49836731,78.26673126,78.71826172,78.88260651,79.41491699,80.0683136,80.56395721,80.95422363,81.32344818,81.7116394,83.3406601,84.9568634,85.24288177,85.46066284,85.63368225,85.97116852,86.58519745,86.98922729,87.1653595,86.96308136,87.36184692,87.85028076,88.07885742,88.21107,88.23184,88.55071,88.73066,88.98563,89.3186,89.59857,89.73155,89.90774,
North Macedonia,MKD,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.23235321,,,,,,,,98.21278,,,,,,,,,,,,98.81,,,,,
Mali,MLI,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,13.51292038,,,,,,,,,,,,,,,,,,,,,,26.73296928,,,,,32.7,,,34.85789,,,,43.40063,43.27392,,,,45.06592,,,46.18414,
Malta,MLT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,86.55354309,,,,,,,,,,86.43028259,,,,,,,,,,91.18658,,,,,,91.79265,,,,,,,93.00997,
Myanmar,MMR,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,85.7883606,,,,,,,,,,,,,,,,,93.92426,,,,,,,,,,,,,,,,80.01159,,,
Middle East & North Africa (excluding high income),MNA,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,53.99567032,54.46416855,54.93547058,55.44710159,55.66135025,56.5359993,57.20449829,57.87405014,58.62985992,59.30495071,59.93001938,60.38414001,61.25164032,62.22463989,63.01955032,63.84389877,64.81680298,65.65496063,67.90731049,68.91487885,69.88996124,71.12029266,71.7751236,73.00769043,73.86306,74.81768036,75.76239777,76.57879639,77.33959198,78.29006195,78.49578857,82.51718903,83.04675293,83.22376251,81.11090088,81.6690979,82.01921082,81.4559021,81.93309,82.09475,82.75633,83.06151,83.36504,83.70666,81.78596,82.2405,82.49586,
Montenegro,MNE,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,96.32053375,,,,,,,,,,89.28208923,,,,,,,,,,,,99.30319,,,,,,,,99.43121,,,,,,,99.45047,
Mongolia,MNG,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.01678,,,,,,,,,,98.1747,,,,,,,,98.18601,
Northern Mariana Islands,MNP,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,43.77833176,,,,,,,,,,,,,,,,,54.81887817,,,,,,65.5771,,,,,,67.3547,,,,,,70.75839,,72.59945,,
Mauritania,MRT,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.54033,,,,,,,57.40438,,,,,,,,,,63.74855,,
Mauritius,MUS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.14575195,,,,,,,,,,88.22786,,,,,,,,,,,91.95172,94.65241,94.03689,94.76538,94.86117,95.43586,,93.35735,
Malawi,MWI,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27950287,,,,,,,,,,,74.92640686,,,,,,,,,,,,72.09765,,,,75.97926,69.75397,,,,
Malaysia,MYS,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,78.14633179,,,,,,,,,,,88.56298828,,,,,,,,,91.96924,,,,,,,,,,95.43375,,,,,,96.297,,,
North America,NAC,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,92.19094086,,,,,,,,,,,,,94.04418945,,,,,,,96.78476715,,,,,,,,,,,,,,,,,,98.14,,,,,
Niger,NER,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.64006,,,,42.92737,,,,,,,39.05869,,,,,,,
